name,wins,losses,height,weight,reach,stance,age,SLpM,sig_str_acc,SApM,str_def,td_avg,td_acc,td_def,sub_avg
David Loiseau,23,11,182.88,83.91,193.04,Orthodox,45,1.59,0.44,3.64,0.43,0.43,0.42,0.36,0.1
Keigo Kunihara,3,2,182.88,106.59,None,Orthodox,None,0.17,0.1,1.99,0.57,4.97,0.4,1.0,2.5
AJ Cunningham,11,5,177.8,61.23,180.34,Orthodox,30,4.22,0.29,6.31,0.48,0.0,0.0,0.46,0.5
Joshua Burkman,28,16,177.8,77.11,182.88,Orthodox,44,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3
Assuerio Silva,16,8,177.8,109.32,None,Orthodox,50,1.42,0.46,4.2,0.54,2.66,0.34,0.25,1.8
Moti Horenstein,1,6,193.04,104.33,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Kuiper,15,5,182.88,83.91,185.42,Orthodox,35,3.28,0.54,3.62,0.54,2.3,0.55,0.79,0.0
Ricardo Lamas,20,8,172.72,65.77,180.34,Orthodox,42,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9
Alice Ardelean,9,7,160.02,52.16,157.48,Orthodox,32,4.97,0.45,4.97,0.52,1.0,0.4,1.0,0.0
Sean Alvarez,4,3,182.88,106.59,None,Orthodox,53,0.89,0.37,3.25,0.47,0.0,0.0,0.0,0.0
Cody Donovan,8,5,190.5,92.99,187.96,Orthodox,44,5.61,0.59,5.44,0.45,1.67,0.28,0.0,1.7
Terrence Mitchell,14,4,177.8,61.23,187.96,Orthodox,35,2.21,0.34,8.85,0.41,3.69,0.5,0.0,0.0
Kenny Robertson,15,5,177.8,77.11,187.96,Orthodox,41,3.72,0.47,3.02,0.52,1.37,0.26,0.57,0.8
Fernando Padilla,16,6,185.42,65.77,193.04,Orthodox,28,6.07,0.4,5.74,0.52,0.0,0.0,1.0,0.6
Manny Bermudez,14,2,177.8,65.77,180.34,Orthodox,30,2.92,0.61,2.68,0.46,3.06,0.54,0.0,3.1
Sarah Moras,6,8,170.18,61.23,170.18,Orthodox,36,2.28,0.34,3.58,0.5,0.67,0.21,0.33,0.8
Ernest Chavez,10,2,172.72,65.77,177.8,Orthodox,41,2.79,0.4,3.89,0.59,0.89,0.33,0.5,0.0
Josh Emmett,19,4,167.64,65.77,177.8,Orthodox,40,4.04,0.36,4.61,0.61,0.91,0.37,0.46,0.1
Walel Watson,14,10,180.34,61.23,190.5,Orthodox,40,2.1,0.29,3.79,0.43,0.0,0.0,0.61,1.4
Keith Berish,5,1,182.88,92.99,None,Orthodox,39,3.58,0.36,4.81,0.62,1.76,0.4,0.0,0.0
Jinh Yu Frey,11,10,160.02,52.16,165.1,Southpaw,39,2.97,0.43,4.23,0.52,1.02,0.36,0.9,0.3
Carlos Mota,8,2,162.56,56.7,175.26,Orthodox,29,0.8,0.41,1.13,0.54,0.0,0.0,0.5,1.0
Ray Borg,13,5,162.56,61.23,160.02,Orthodox,31,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0
Jared Rosholt,14,4,187.96,120.2,190.5,Orthodox,38,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1
Evan Dunham,18,9,177.8,70.31,177.8,Southpaw,43,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0
Abdul-Kareem Al-Selwady,15,4,172.72,70.31,175.26,Orthodox,29,4.14,0.34,3.6,0.59,2.32,0.3,0.2,0.0
Clay Harvison,13,6,185.42,77.11,187.96,Orthodox,44,3.29,0.48,3.91,0.58,0.66,1.0,0.68,1.3
Colby Covington,17,5,180.34,77.11,182.88,Orthodox,37,3.81,0.38,3.09,0.54,3.64,0.42,0.68,0.2
Hugo Viana,8,4,167.64,61.23,170.18,Orthodox,42,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0.0
Kyle Stewart,11,3,182.88,77.11,193.04,Orthodox,36,1.41,0.35,2.42,0.43,1.32,0.2,0.6,0.0
Mike Wessel,15,8,182.88,117.93,None,Orthodox,47,1.82,0.56,6.43,0.22,6.29,0.5,0.0,0.0
Gleison Tibau,33,14,177.8,70.31,180.34,Southpaw,41,1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8
Leonard Garcia,18,13,177.8,65.77,172.72,Orthodox,45,2.77,0.24,4.79,0.52,0.3,0.26,0.42,0.5
Laureano Staropoli,9,5,185.42,83.91,180.34,Orthodox,32,3.31,0.34,3.73,0.54,0.83,0.26,0.48,0.0
Bart Palaszewski,36,17,175.26,65.77,177.8,Orthodox,41,2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5
Jose Johnson,16,10,182.88,56.7,180.34,Orthodox,29,2.27,0.57,1.61,0.53,0.69,0.6,0.41,0.7
Yancy Medeiros,15,8,177.8,70.31,190.5,Orthodox,37,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7
Da'Mon Blackshear,16,7,177.8,61.23,182.88,Switch,30,3.93,0.46,4.17,0.47,1.89,0.36,0.7,1.9
Steve Garcia,17,5,182.88,65.77,190.5,Southpaw,32,5.04,0.56,2.34,0.46,1.17,0.4,0.88,0.6
Don Frye,20,9,185.42,99.34,None,Orthodox,59,2.87,0.64,3.57,0.37,0.91,0.57,0.45,0.7
Leonardo Guimaraes,11,5,182.88,83.91,None,Orthodox,42,2.35,0.56,2.99,0.44,0.0,0.0,0.52,1.0
Lucas Almeida,15,4,180.34,65.77,180.34,Orthodox,34,4.94,0.39,5.04,0.44,0.0,0.0,0.53,0.0
Viktoriia Dudakova,8,2,165.1,52.16,170.18,Orthodox,26,2.87,0.47,3.4,0.5,2.73,0.35,0.33,0.0
Heather Clark,7,6,167.64,52.16,162.56,Orthodox,44,3.69,0.49,5.62,0.5,0.33,0.04,0.8,0.3
Paul Sass,14,2,182.88,70.31,185.42,Orthodox,36,0.53,0.26,1.9,0.51,0.53,0.16,0.33,7.4
Austen Lane,13,6,198.12,111.13,203.2,Orthodox,37,2.98,0.5,2.41,0.4,1.7,0.28,0.5,0.0
Mike Perry,14,8,177.8,77.11,180.34,Orthodox,33,4.32,0.47,5.16,0.52,0.81,0.4,0.78,0.2
Joaquim Silva,13,6,172.72,70.31,175.26,Southpaw,36,3.66,0.43,4.53,0.53,0.39,0.5,0.69,0.8
Chan Sung Jung,17,8,170.18,65.77,182.88,Orthodox,38,3.93,0.41,4.52,0.52,0.7,0.44,0.72,0.6
Amir Albazi,17,2,165.1,56.7,172.72,Orthodox,31,2.72,0.34,3.71,0.61,1.39,0.32,0.5,0.5
Renee Forte,8,4,170.18,70.31,180.34,Orthodox,38,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0
Anthony Johnson,22,6,187.96,92.99,198.12,Orthodox,41,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6
Carlo Prater,31,18,180.34,70.31,182.88,Switch,43,2.03,0.47,4.07,0.35,0.43,0.09,0.57,1.7
Maciej Jewtuszko,12,3,182.88,70.31,None,Southpaw,44,2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9
Richie Smullen,3,1,175.26,70.31,172.72,Orthodox,33,1.98,0.77,2.26,0.65,8.49,0.66,0.0,0.0
Julius Walker,6,1,193.04,92.99,198.12,Orthodox,25,5.73,0.5,5.8,0.4,1.0,0.11,1.0,0.0
Jimi Manuwa,17,6,185.42,92.99,200.66,Orthodox,45,3.43,0.54,3.97,0.49,0.53,0.18,0.7,0.4
Phil Hawes,12,6,182.88,83.91,195.58,Orthodox,36,5.33,0.59,3.72,0.55,2.11,0.34,0.9,0.2
Mark Holst,12,6,182.88,70.31,None,Orthodox,39,0.25,0.19,1.67,0.47,0.76,1.0,0.6,2.3
Rafael Dos Anjos,32,17,172.72,77.11,177.8,Southpaw,40,3.48,0.47,3.23,0.6,1.95,0.35,0.54,0.6
Edmen Shahbazyan,14,5,187.96,83.91,187.96,Orthodox,27,3.78,0.5,3.85,0.47,1.97,0.38,0.65,0.5
Vitor Petrino,11,2,187.96,92.99,195.58,Orthodox,27,2.83,0.45,2.71,0.47,3.24,0.57,0.71,0.6
Ramiz Brahimaj,11,5,177.8,77.11,182.88,Orthodox,32,2.26,0.44,4.04,0.43,1.51,0.35,0.44,1.5
Jordan Griffin,18,9,177.8,65.77,185.42,Southpaw,35,2.52,0.46,3.02,0.5,1.45,0.35,0.42,1.9
Rolando Bedoya,14,4,180.34,70.31,187.96,Orthodox,28,7.29,0.49,6.38,0.52,0.0,0.0,0.33,0.0
Cindy Dandois,8,3,170.18,61.23,None,Orthodox,40,3.13,0.32,3.4,0.58,5.0,0.55,0.0,0.0
Saeed Hosseini,0,1,170.18,61.23,None,,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Baroni,15,18,175.26,77.11,182.88,Orthodox,48,2.77,0.45,3.93,0.4,1.46,0.47,0.6,0.5
Roque Martinez,15,8,177.8,113.4,182.88,Orthodox,39,3.28,0.53,4.9,0.56,0.38,0.5,0.53,0.4
John Dodson,22,12,160.02,61.23,167.64,Orthodox,40,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0
Luke Caudillo,17,17,170.18,70.31,None,Orthodox,44,1.97,0.28,5.07,0.55,0.44,0.2,0.85,0.0
Naoki Inoue,11,1,175.26,56.7,180.34,Orthodox,27,3.67,0.35,3.37,0.6,0.0,0.0,0.6,2.5
Shunichi Shimizu,30,18,165.1,61.23,None,Orthodox,40,0.14,0.33,4.68,0.3,0.0,0.0,0.0,0.0
Ryan Parker,0,1,190.5,106.59,None,Southpaw,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Shields,31,9,182.88,77.11,182.88,Orthodox,46,2.45,0.36,1.8,0.56,2.83,0.29,0.35,1.2
Jose Ochoa,7,1,170.18,56.7,170.18,Southpaw,24,3.33,0.31,3.4,0.59,0.0,0.0,1.0,1.0
Isabela de Padua,5,2,160.02,56.7,162.56,Orthodox,33,1.0,0.35,2.07,0.5,2.0,0.66,0.0,1.0
Bryce Mitchell,17,3,177.8,65.77,177.8,Southpaw,30,2.31,0.59,1.53,0.6,3.39,0.43,0.33,1.4
Marcus McGhee,10,1,172.72,61.23,175.26,Orthodox,34,6.06,0.48,2.83,0.64,0.46,0.33,1.0,0.5
Jonathan Wilson,7,3,187.96,92.99,190.5,Southpaw,37,2.92,0.48,5.65,0.56,0.37,1.0,0.8,0.0
Andrea Lee,13,11,167.64,56.7,175.26,Orthodox,36,4.62,0.45,3.91,0.61,1.65,0.52,0.53,0.6
Josh Barnett,35,8,190.5,113.4,198.12,Orthodox,47,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4
Arman Tsarukyan,22,3,170.18,70.31,182.88,Orthodox,28,3.79,0.48,1.84,0.53,3.25,0.37,0.75,0.0
Sean Salmon,18,21,177.8,83.91,None,Southpaw,47,1.49,0.33,2.03,0.65,4.06,0.5,0.0,0.0
Tai Bowden,1,1,180.34,104.33,None,,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Buentello,35,17,187.96,111.13,195.58,Orthodox,51,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4
Mark Hall,5,6,182.88,86.18,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Liguori,15,10,175.26,83.91,None,Orthodox,None,0.29,0.33,1.44,0.0,0.0,0.0,0.5,0.0
Kamuela Kirk,12,6,177.8,70.31,190.5,Switch,30,3.22,0.5,5.87,0.4,1.5,0.26,0.47,1.2
Nikolay Veretennikov,12,6,185.42,77.11,187.96,Orthodox,35,2.73,0.56,3.54,0.48,0.0,0.0,0.57,0.0
Ivana Petrovic,7,2,172.72,56.7,177.8,Southpaw,30,2.0,0.39,2.27,0.55,2.53,0.43,0.55,1.1
Sean Gannon,2,1,190.5,120.2,None,Southpaw,None,0.0,0.0,6.38,0.28,0.0,0.0,0.5,0.0
Mitch Gagnon,12,5,165.1,61.23,165.1,Southpaw,40,2.76,0.46,2.21,0.61,1.16,0.25,0.65,1.9
Leonardo Santos,18,7,182.88,70.31,190.5,Orthodox,45,2.82,0.46,3.4,0.54,0.88,0.25,0.86,0.2
Fabiano Scherner,11,10,190.5,116.57,None,Orthodox,52,1.31,0.31,3.2,0.38,1.09,0.33,0.4,0.0
Zak Ottow,17,7,180.34,77.11,182.88,Orthodox,38,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4
Roxanne Modafferi,25,21,170.18,56.7,175.26,Orthodox,42,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1
Danielle Taylor,9,4,152.4,52.16,152.4,Orthodox,35,2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2
Dorian Price,8,5,190.5,77.11,None,Southpaw,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angela Magana,11,9,154.94,52.16,165.1,Orthodox,41,1.53,0.28,4.92,0.42,0.4,0.25,0.28,0.4
Tony DeSouza,11,4,182.88,77.11,177.8,Southpaw,50,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5
Ryan Couture,11,5,177.8,70.31,185.42,Orthodox,42,3.54,0.45,2.87,0.54,1.55,0.29,0.46,1.3
Gregory Rodrigues,16,6,190.5,83.91,190.5,Orthodox,33,5.6,0.53,4.95,0.51,2.31,0.38,0.88,0.3
Chidi Njokuani,25,10,190.5,77.11,203.2,Orthodox,36,4.72,0.62,2.64,0.57,0.0,0.0,0.75,0.2
Tyler Toner,15,7,172.72,65.77,177.8,Orthodox,41,2.95,0.52,2.13,0.62,0.0,0.0,0.54,0.4
Chris Tickle,9,9,175.26,70.31,None,,43,1.07,0.4,1.13,0.43,1.0,0.25,0.2,2.0
Paul Herrera,1,1,177.8,83.91,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksei Oleinik,60,17,187.96,108.86,203.2,Orthodox,47,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9
Sherman Pendergarst,11,18,185.42,106.59,None,Orthodox,57,1.23,0.36,3.08,0.16,4.62,1.0,0.0,0.0
Josh Haynes,14,11,175.26,77.11,None,Orthodox,47,1.25,0.22,4.03,0.52,0.94,0.18,0.42,0.0
Sam Hughes,10,6,165.1,52.16,162.56,Orthodox,32,4.41,0.46,4.57,0.58,1.08,0.32,0.6,0.1
Tyrone Roberts,43,12,175.26,83.91,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azunna Anyanwu,14,5,185.42,113.85,None,Orthodox,43,2.47,0.42,2.47,0.69,0.65,1.0,0.0,0.0
Masutatsu Yano,2,4,175.26,89.81,None,Orthodox,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jai Herbert,13,6,185.42,70.31,195.58,Orthodox,36,3.07,0.4,3.26,0.53,0.43,0.21,0.66,0.0
Mitch Raposo,9,2,165.1,56.7,162.56,Switch,26,2.29,0.33,3.32,0.51,1.94,0.6,0.5,0.0
Devin Clark,14,9,182.88,92.99,190.5,Orthodox,34,3.03,0.54,3.24,0.44,2.17,0.32,0.58,0.1
Ciryl Gane,13,2,193.04,111.13,205.74,Orthodox,34,5.26,0.61,2.23,0.61,0.7,0.25,0.43,0.6
Khabib Nurmagomedov,29,0,177.8,70.31,177.8,Orthodox,36,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8
Yves Edwards,42,22,175.26,70.31,185.42,Southpaw,48,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7
Tony Sims,12,4,180.34,70.31,177.8,Southpaw,39,1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7
Mike Whitehead,27,8,185.42,92.99,None,Orthodox,43,1.62,0.33,2.36,0.59,3.59,0.43,0.77,0.3
JC Cottrell,17,5,175.26,70.31,None,Orthodox,35,0.79,0.25,2.75,0.45,0.79,1.0,0.5,0.0
Yoshihiro Akiyama,14,6,177.8,77.11,190.5,Orthodox,49,3.1,0.41,3.62,0.57,2.29,0.67,0.92,1.0
Steve Montgomery,9,5,193.04,83.91,None,Southpaw,34,4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0
Antonio Arroyo,9,5,190.5,83.91,185.42,Orthodox,35,2.82,0.66,2.02,0.5,1.14,0.41,0.41,0.2
Steve Nelmark,2,1,182.88,108.86,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Benitez,23,13,172.72,70.31,180.34,Southpaw,36,5.26,0.41,4.49,0.63,0.22,0.5,0.55,0.9
Chance Rencountre,14,4,187.96,77.11,190.5,Southpaw,38,1.1,0.2,3.62,0.49,1.35,0.26,0.16,0.3
Dan Miller,14,8,185.42,83.91,187.96,Orthodox,43,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8
Marion Reneau,9,8,167.64,61.23,172.72,Orthodox,47,3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8
Cheyanne Vlismas,7,3,160.02,52.16,160.02,Switch,29,4.93,0.5,2.57,0.64,0.25,0.33,0.66,0.2
Chris Saunders,16,8,172.72,70.31,None,,39,1.48,0.22,2.96,0.75,3.7,1.0,0.0,0.0
Ernie Verdicia,0,1,180.34,90.26,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josefine Knutsson,8,1,160.02,52.16,152.4,Orthodox,29,4.24,0.51,2.13,0.54,1.6,0.72,0.35,0.0
Cale Yarbrough,8,3,185.42,83.91,None,Orthodox,38,3.16,0.27,10.0,0.72,0.0,0.0,0.0,0.0
Blake Bilder,8,2,172.72,65.77,172.72,Switch,34,3.81,0.48,4.15,0.53,0.31,0.07,0.71,0.6
Yusuke Kasuya,9,3,170.18,70.31,None,Southpaw,35,2.17,0.44,4.34,0.48,1.36,0.33,0.0,0.0
Kamal Shalorus,9,5,172.72,70.31,172.72,Orthodox,52,3.06,0.32,2.99,0.7,2.07,0.5,0.8,0.0
Alan Belcher,18,8,187.96,83.91,190.5,Orthodox,40,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9
Kelvin Gastelum,20,9,175.26,83.91,180.34,Southpaw,33,3.74,0.42,3.48,0.57,1.1,0.34,0.59,0.1
Zarrukh Adashev,4,4,165.1,56.7,165.1,Southpaw,32,3.65,0.4,3.04,0.64,0.0,0.0,1.0,0.5
Carlos Eduardo Rocha,9,4,177.8,77.11,185.42,Orthodox,43,1.24,0.34,1.85,0.55,0.0,0.0,0.52,1.4
Igor Severino,8,1,170.18,56.7,175.26,Orthodox,21,7.17,0.52,4.33,0.47,9.69,0.71,0.5,0.0
John Teixeira,21,2,170.18,65.77,None,Orthodox,38,3.36,0.35,3.2,0.63,1.0,0.27,0.71,0.7
Marina Rodriguez,17,5,167.64,52.16,165.1,Orthodox,37,4.64,0.46,3.04,0.55,0.28,0.5,0.62,0.2
Jim Alers,13,3,175.26,65.77,180.34,Orthodox,38,2.9,0.4,4.38,0.56,2.26,0.41,0.8,0.3
Viviane Pereira,13,2,154.94,52.16,160.02,Orthodox,31,2.7,0.3,4.48,0.58,0.25,1.0,0.28,0.2
Sean O'Connell,17,9,185.42,92.99,187.96,Orthodox,41,5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5
Sabina Mazo,9,4,170.18,56.7,177.8,Orthodox,28,6.1,0.43,4.35,0.57,0.65,0.8,0.59,0.2
Neil Seery,16,13,162.56,56.7,162.56,Orthodox,45,3.56,0.41,3.79,0.58,0.78,0.27,0.53,1.6
Manuel Torres,15,3,177.8,70.31,185.42,Switch,30,7.17,0.55,4.53,0.52,2.26,0.66,0.88,1.1
Klaudia Sygula,6,2,172.72,61.23,175.26,Orthodox,26,1.89,0.37,6.0,0.36,0.0,0.0,0.33,0.0
Iliarde Santos,30,13,165.1,56.7,170.18,Orthodox,44,3.0,0.3,6.1,0.57,1.66,0.23,0.83,0.0
Garrett Armfield,10,5,167.64,61.23,177.8,Orthodox,28,5.35,0.53,3.64,0.56,1.1,0.5,0.64,0.6
Rinya Nakamura,9,1,170.18,61.23,172.72,Southpaw,30,3.1,0.51,1.7,0.64,2.63,0.81,1.0,1.5
Donald Cerrone,36,17,185.42,70.31,185.42,Orthodox,41,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2
Luke Rockhold,16,6,190.5,83.91,195.58,Southpaw,40,4.1,0.49,2.68,0.53,0.7,0.29,0.65,1.0
Jon Madsen,8,2,182.88,108.86,182.88,Orthodox,45,2.46,0.41,1.18,0.81,1.32,0.71,0.7,0.0
Neil Grove,12,8,198.12,120.2,None,Orthodox,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3
Rich Franklin,29,7,185.42,83.91,193.04,Southpaw,50,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7
Magomed Gadzhiyasulov,9,1,187.96,92.99,190.5,Orthodox,31,2.89,0.49,1.64,0.62,3.67,0.73,0.61,0.0
Ravena Oliveira,7,2,165.1,52.16,165.1,Orthodox,28,1.0,0.48,1.2,0.48,2.0,0.66,0.62,0.0
Ivan Jorge,27,7,175.26,70.31,185.42,Orthodox,44,3.41,0.49,2.91,0.59,1.56,0.16,0.75,0.6
Jason Young,9,6,175.26,65.77,185.42,Orthodox,38,2.97,0.37,3.2,0.5,1.98,0.66,0.55,0.0
Tom Niinimaki,22,8,175.26,65.77,175.26,Orthodox,42,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5
Josiane Nunes,10,4,157.48,61.23,170.18,Southpaw,31,5.65,0.43,5.76,0.51,0.0,0.0,0.58,0.0
Godofredo Pepey,13,6,170.18,65.77,185.42,Orthodox,37,2.32,0.38,3.23,0.47,0.37,0.07,0.35,1.5
Mara Romero Borella,12,9,167.64,56.7,175.26,Orthodox,38,2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2
Fabiano Iha,9,5,172.72,70.31,None,Orthodox,54,1.73,0.47,2.49,0.42,2.88,0.4,0.5,2.9
Sean Strickland,29,7,185.42,83.91,193.04,Orthodox,34,5.95,0.42,4.57,0.6,0.73,0.64,0.76,0.2
Nad Narimani,12,4,172.72,65.77,177.8,Orthodox,37,3.33,0.42,3.0,0.58,1.92,0.41,0.7,0.0
Diyar Nurgozhay,10,1,187.96,92.99,187.96,Southpaw,27,3.13,0.48,3.4,0.59,2.0,1.0,1.0,0.0
John Lineker,31,9,160.02,61.23,170.18,Orthodox,34,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6
Ulysses Gomez,9,5,167.64,56.7,None,Orthodox,41,2.72,0.25,3.57,0.68,0.0,0.0,0.0,0.0
Rodrigo Nascimento,11,3,187.96,111.58,203.2,Orthodox,32,3.71,0.47,4.34,0.44,1.02,0.37,0.6,0.5
Andre Ewell,17,9,172.72,65.77,190.5,Southpaw,37,4.28,0.4,4.87,0.51,0.36,0.75,0.72,0.1
Joe Proctor,11,5,177.8,70.31,182.88,Orthodox,39,3.39,0.36,3.93,0.59,0.0,0.0,0.7,1.8
Josh Stuart,1,4,175.26,72.57,None,,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royce Gracie,15,2,185.42,79.38,None,Southpaw,58,0.88,0.41,1.13,0.37,0.0,0.0,0.66,0.8
Martin Sano,4,3,180.34,77.11,190.5,Orthodox,33,4.0,0.33,12.0,0.4,0.0,0.0,0.0,0.0
Quinton Jackson,37,12,185.42,92.99,185.42,Orthodox,46,3.25,0.54,2.51,0.55,1.52,0.56,0.73,0.1
Melissa Martinez,8,1,157.48,52.16,167.64,Southpaw,27,3.9,0.52,4.33,0.55,0.5,0.5,0.25,0.0
Tim Gorman,9,4,165.1,61.23,None,Southpaw,41,2.73,0.31,5.57,0.46,1.0,0.09,0.33,0.0
Juliana Lima,9,5,165.1,52.16,165.1,Orthodox,43,1.94,0.44,2.11,0.55,1.72,0.31,0.7,0.0
Dave Menne,45,17,177.8,77.11,None,Orthodox,50,1.84,0.44,1.99,0.42,0.46,0.5,0.57,2.5
Tulio Palhares,2,16,177.8,81.65,None,,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Howard,24,13,170.18,77.11,182.88,Orthodox,42,2.15,0.5,3.08,0.51,2.7,0.49,0.53,0.4
Constantinos Philippou,13,5,180.34,83.91,185.42,Orthodox,45,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3
Thiago Alves,23,15,175.26,77.11,177.8,Orthodox,41,3.73,0.41,3.42,0.62,0.71,0.6,0.63,0.3
Edward Faaloloto,2,5,175.26,70.31,177.8,Orthodox,40,2.28,0.32,6.25,0.44,1.01,0.25,0.33,0.0
Joey Gomez,6,2,177.8,61.23,185.42,Orthodox,38,2.44,0.28,4.46,0.55,0.62,1.0,0.5,0.0
Dmitri Stepanov,0,1,190.5,98.43,None,Orthodox,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Dos Santos,6,4,177.8,83.91,None,Orthodox,36,5.4,0.51,3.94,0.43,0.0,0.0,1.0,0.0
Paul Kelly,14,5,175.26,70.31,177.8,Orthodox,40,3.22,0.37,2.61,0.59,1.34,0.6,0.3,1.5
Terry Etim,16,5,185.42,70.31,185.42,Orthodox,39,2.16,0.35,2.53,0.67,0.43,0.3,0.39,1.4
Reginaldo Vieira,13,5,170.18,61.23,165.1,Orthodox,42,3.76,0.4,2.89,0.59,1.97,0.27,0.25,0.8
Chris Wilson,18,10,185.42,77.11,190.5,Orthodox,47,2.32,0.5,1.36,0.55,1.31,0.5,0.6,1.6
Ed Herman,27,16,185.42,92.99,195.58,Orthodox,44,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0
Maurice Smith,12,14,187.96,100.24,None,Orthodox,63,0.41,0.46,0.47,0.6,0.89,0.5,0.2,0.9
Misha Cirkunov,15,9,190.5,92.99,195.58,Orthodox,38,3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7
James Krause,28,9,187.96,77.11,185.42,Orthodox,38,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9
Russell Doane,15,8,170.18,61.23,177.8,Orthodox,38,1.75,0.4,1.68,0.53,2.11,0.45,0.52,0.8
Tyson Griffin,16,8,167.64,65.77,172.72,Orthodox,40,3.71,0.41,2.3,0.65,1.87,0.46,0.59,0.9
Cory Walmsley,8,2,182.88,92.99,None,Orthodox,None,0.79,1.0,1.18,0.5,0.0,0.0,0.0,0.0
Mark Madsen,12,2,172.72,70.31,182.88,Orthodox,40,3.56,0.49,3.97,0.52,2.86,0.66,0.62,0.0
Estevan Payan,16,12,177.8,65.77,None,Orthodox,43,4.25,0.42,3.58,0.57,0.36,1.0,0.6,0.4
Rafa Garcia,16,4,170.18,70.31,177.8,Orthodox,30,3.97,0.42,4.36,0.61,3.38,0.44,0.75,0.3
Aaron Riley,30,14,172.72,70.31,175.26,Southpaw,44,3.45,0.34,3.78,0.61,1.18,0.34,0.6,0.1
Khamzat Chimaev,14,0,187.96,83.91,190.5,Orthodox,30,5.36,0.58,3.25,0.41,4.31,0.46,1.0,2.8
Igor Araujo,25,9,185.42,77.11,195.58,Orthodox,44,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6
Geza Kalman,4,9,185.42,90.72,None,,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio Silva,14,4,180.34,77.11,180.34,Southpaw,42,2.48,0.42,3.0,0.46,2.85,0.26,0.44,1.1
Mario Pinto,10,0,195.58,120.2,200.66,Orthodox,27,3.67,0.71,5.29,0.51,0.0,0.0,1.0,0.0
Dwight Grant,11,6,185.42,83.91,193.04,Switch,40,3.29,0.36,2.66,0.6,0.61,1.0,0.66,0.0
Joanne Wood,17,8,167.64,56.7,165.1,Orthodox,39,7.1,0.51,4.89,0.51,1.52,0.55,0.58,0.3
Cesar Arzamendia,8,3,180.34,70.31,None,Orthodox,34,5.37,0.45,5.2,0.56,7.32,0.75,0.0,2.4
